votes.dem,votes.gop,total.votes,per.dem,per.gop,diff,state.abbr,county.name,fips
3062.0,4556.0,8025.0,38.1557632399,56.7725856698,1494.0,IN,Perry County,18123
1297.0,4398.0,5977.0,21.6998494228,73.5820645809,3101.0,IN,Pike County,18125
33531.0,38719.0,76492.0,43.8359567014,50.618365319199995,5188.0,IN,Porter County,18127
3515.0,8393.0,12448.0,28.237467866299998,67.4244858612,4878.0,IN,Posey County,18129
1327.0,3854.0,5437.0,24.4068420085,70.8846790509,2527.0,IN,Pulaski County,18131
3356.0,10637.0,14680.0,22.8610354223,72.45912806540001,7281.0,IN,Putnam County,18133
2446.0,7515.0,10456.0,23.393267023700002,71.8726090283,5069.0,IN,Randolph County,18135
2471.0,9806.0,12790.0,19.319781079000002,76.66927286939999,7335.0,IN,Ripley County,18137
1525.0,5292.0,7214.0,21.1394510674,73.3573606876,3767.0,IN,Rush County,18139
2642.0,6074.0,9060.0,29.161147902899998,67.0419426049,3432.0,IN,Scott County,18143
4247.0,12718.0,17935.0,23.6799553945,70.9116253136,8471.0,IN,Shelby County,18145
2861.0,6572.0,9959.0,28.727783914,65.9905613013,3711.0,IN,Spencer County,18147
52247.0,52019.0,109452.0,47.735080217800004,47.5267697255,228.0,IN,St. Joseph County,18141
2489.0,6367.0,9226.0,26.9781053544,69.0114892695,3878.0,IN,Starke County,18149
3741.0,10127.0,14530.0,25.746730901600003,69.6971782519,6386.0,IN,Steuben County,18151
2113.0,6138.0,8559.0,24.6874634887,71.7139852787,4025.0,IN,Sullivan County,18153
930.0,2558.0,3639.0,25.556471558100004,70.2940368233,1628.0,IN,Switzerland County,18155
27207.0,30711.0,61916.0,43.941792105400005,49.6010724207,3504.0,IN,Tippecanoe County,18157
1587.0,5589.0,7510.0,21.1318242344,74.4207723036,4002.0,IN,Tipton County,18159
715.0,2445.0,3286.0,21.758977480200002,74.40657334139999,1730.0,IN,Union County,18161
28296.0,40422.0,71957.0,39.323484859000004,56.1752157539,12126.0,IN,Vanderburgh County,18163
2081.0,4511.0,6913.0,30.1027050485,65.2538695212,2430.0,IN,Vermillion County,18165
15922.0,21924.0,39569.0,40.2385705982,55.4070105386,6002.0,IN,Vigo County,18167
3018.0,9819.0,13415.0,22.4972046217,73.1941856131,6801.0,IN,Wabash County,18169
839.0,2896.0,3919.0,21.408522582299998,73.8964021434,2057.0,IN,Warren County,18171
9086.0,19133.0,29609.0,30.6866155561,64.6188658854,10047.0,IN,Warrick County,18173
2636.0,8206.0,11333.0,23.2595076326,72.4080120004,5570.0,IN,Washington County,18175
8322.0,16028.0,25575.0,32.5395894428,62.670576735100006,7706.0,IN,Wayne County,18177
2585.0,9999.0,13123.0,19.698239731799998,76.1944677284,7414.0,IN,Wells County,18179
2563.0,6813.0,9902.0,25.883659866699997,68.8042819632,4250.0,IN,White County,18181
3379.0,11357.0,15535.0,21.7508850982,73.105889926,7978.0,IN,Whitley County,18183
1398.0,3575.0,5314.0,26.307866014300004,67.27512231840001,2177.0,KS,Allen County,20001
665.0,2386.0,3277.0,20.2929508697,72.8104974062,1721.0,KS,Anderson County,20003
1946.0,3977.0,6393.0,30.439543250399996,62.2086657281,2031.0,KS,Atchison County,20005
281.0,1822.0,2209.0,12.7206880942,82.48076052510001,1541.0,KS,Barber County,20007
1823.0,7766.0,10088.0,18.0709754163,76.9825535289,5943.0,KS,Barton County,20009
1306.0,4314.0,5918.0,22.068266306199998,72.8962487327,3008.0,KS,Bourbon County,20011
850.0,2861.0,3960.0,21.4646464646,72.2474747475,2011.0,KS,Brown County,20013
6489.0,18781.0,27051.0,23.988022623899997,69.42811726,12292.0,KS,Butler County,20015
313.0,964.0,1342.0,23.3233979136,71.8330849478,651.0,KS,Chase County,20017
236.0,1552.0,1845.0,12.791327913299998,84.1192411924,1316.0,KS,Chautauqua County,20019
1959.0,6017.0,8386.0,23.3603625089,71.7505366086,4058.0,KS,Cherokee County,20021
188.0,1172.0,1409.0,13.3427963094,83.1795599716,984.0,KS,Cheyenne County,20023
118.0,813.0,983.0,12.004069176,82.7060020346,695.0,KS,Clark County,20025
665.0,2831.0,3727.0,17.8427689831,75.959216528,2166.0,KS,Clay County,20027
744.0,2856.0,3831.0,19.4205168363,74.5497259201,2112.0,KS,Cloud County,20029
719.0,2990.0,3962.0,18.1474003029,75.46693589099999,2271.0,KS,Coffey County,20031
102.0,705.0,857.0,11.9019836639,82.2637106184,603.0,KS,Comanche County,20033
3436.0,8016.0,12171.0,28.2310409991,65.8614739956,4580.0,KS,Cowley County,20035
5064.0,8394.0,14404.0,35.156900860899995,58.2754790336,3330.0,KS,Crawford County,20037
178.0,1220.0,1460.0,12.1917808219,83.5616438356,1042.0,KS,Decatur County,20039
1582.0,5905.0,8008.0,19.7552447552,73.7387612388,4323.0,KS,Dickinson County,20041
584.0,2601.0,3366.0,17.3499702911,77.27272727270001,2017.0,KS,Doniphan County,20043
30089.0,14308.0,48231.0,62.385187949700004,29.6655677884,15781.0,KS,Douglas County,20045
208.0,1033.0,1308.0,15.9021406728,78.9755351682,825.0,KS,Edwards County,20047
160.0,1048.0,1259.0,12.7084988086,83.24066719620001,888.0,KS,Elk County,20049
2669.0,8311.0,11660.0,22.8902229846,71.2778730703,5642.0,KS,Ellis County,20051
515.0,1933.0,2626.0,19.6115765423,73.610053313,1418.0,KS,Ellsworth County,20053
3006.0,6155.0,9731.0,30.8909670126,63.2514643921,3149.0,KS,Finney County,20055
2032.0,4994.0,7425.0,27.367003367,67.2592592593,2962.0,KS,Ford County,20057
2829.0,7025.0,10658.0,26.543441546300002,65.912929255,4196.0,KS,Franklin County,20059
2569.0,4116.0,7129.0,36.0359096647,57.7360078552,1547.0,KS,Geary County,20061
149.0,1127.0,1328.0,11.219879518099999,84.8644578313,978.0,KS,Gove County,20063
185.0,1013.0,1265.0,14.6245059289,80.0790513834,828.0,KS,Graham County,20065
427.0,1755.0,2311.0,18.4768498486,75.9411510169,1328.0,KS,Grant County,20067
257.0,1651.0,2011.0,12.7797115863,82.0984584784,1394.0,KS,Gray County,20069
83.0,523.0,639.0,12.9890453834,81.8466353678,440.0,KS,Greeley County,20071
484.0,2146.0,2811.0,17.2180718605,76.3429384561,1662.0,KS,Greenwood County,20073
114.0,690.0,847.0,13.4592680047,81.46399055490001,576.0,KS,Hamilton County,20075
388.0,1950.0,2513.0,15.4397134899,77.59649820930001,1562.0,KS,Harper County,20077
5006.0,8503.0,14540.0,34.4291609354,58.4800550206,3497.0,KS,Harvey County,20079
228.0,1011.0,1300.0,17.5384615385,77.769230769200007,783.0,KS,Haskell County,20081
124.0,845.0,1006.0,12.3260437376,83.99602385690001,721.0,KS,Hodgeman County,20083
1489.0,3888.0,5727.0,25.999650777,67.88894709270001,2399.0,KS,Jackson County,20085
2483.0,5112.0,8151.0,30.4625199362,62.71623113730001,2629.0,KS,Jefferson County,20087
180.0,1204.0,1483.0,12.137559002,81.1867835469,1024.0,KS,Jewell County,20089
126324.0,133907.0,279753.0,45.1555479298,47.866153356699996,7583.0,KS,Johnson County,20091
224.0,1048.0,1325.0,16.9056603774,79.09433962259999,824.0,KS,Kearny County,20093
594.0,2507.0,3281.0,18.104236513300002,76.40963121,1913.0,KS,Kingman County,20095
111.0,855.0,1023.0,10.8504398827,83.57771260999999,744.0,KS,Kiowa County,20097
2234.0,5232.0,7919.0,28.210632655599998,66.0689480995,2998.0,KS,Labette County,20099
104.0,684.0,831.0,12.515042117899998,82.3104693141,580.0,KS,Lane County,20101
10064.0,17387.0,29676.0,33.9129262704,58.58943253809999,7323.0,KS,Leavenworth County,20103
214.0,1168.0,1448.0,14.779005524899999,80.6629834254,954.0,KS,Lincoln County,20105
721.0,3377.0,4279.0,16.8497312456,78.92030848329999,2656.0,KS,Linn County,20107
149.0,1124.0,1348.0,11.0534124629,83.3827893175,975.0,KS,Logan County,20109
4456.0,6354.0,11745.0,37.9395487441,54.099616858199994,1898.0,KS,Lyon County,20111
1177.0,3928.0,5465.0,21.5370539799,71.8755718207,2751.0,KS,Marion County,20115
1060.0,3250.0,4578.0,23.1542158148,70.99169943209999,2190.0,KS,Marshall County,20117
3183.0,8407.0,12443.0,25.5806477538,67.56409226070001,5224.0,KS,McPherson County,20113
206.0,1390.0,1675.0,12.2985074627,82.9850746269,1184.0,KS,Meade County,20119
3949.0,9839.0,14712.0,26.842033714000003,66.8773790103,5890.0,KS,Miami County,20121
469.0,2216.0,2824.0,16.6076487252,78.4702549575,1747.0,KS,Mitchell County,20123
2557.0,8466.0,11623.0,21.9994837822,72.83833777849999,5909.0,KS,Montgomery County,20125
586.0,1790.0,2568.0,22.8193146417,69.7040498442,1204.0,KS,Morris County,20127
145.0,970.0,1160.0,12.5,83.6206896552,825.0,KS,Morton County,20129
714.0,4066.0,5025.0,14.208955223899999,80.9154228856,3352.0,KS,Nemaha County,20131
1464.0,4340.0,6151.0,23.8010079662,70.5576329052,2876.0,KS,Neosho County,20133
160.0,1216.0,1435.0,11.149825784,84.7386759582,1056.0,KS,Ness County,20135
277.0,1808.0,2190.0,12.648401826499999,82.5570776256,1531.0,KS,Norton County,20137
1730.0,4713.0,6894.0,25.094284885399997,68.363794604,2983.0,KS,Osage County,20139
231.0,1437.0,1753.0,13.177410153999999,81.9737592698,1206.0,KS,Osborne County,20141
424.0,2261.0,2866.0,14.7941381717,78.8904396371,1837.0,KS,Ottawa County,20143
567.0,1872.0,2602.0,21.7909300538,71.9446579554,1305.0,KS,Pawnee County,20145
296.0,2200.0,2611.0,11.336652623500001,84.25890463420001,1904.0,KS,Phillips County,20147
2191.0,7451.0,10359.0,21.1506902211,71.92779225790001,5260.0,KS,Pottawatomie County,20149
769.0,2824.0,3806.0,20.2049395691,74.19863373620001,2055.0,KS,Pratt County,20151
160.0,1209.0,1448.0,11.0497237569,83.4944751381,1049.0,KS,Rawlins County,20153
6670.0,15100.0,23448.0,28.4459228932,64.3978164449,8430.0,KS,Reno County,20155
370.0,1993.0,2484.0,14.8953301127,80.23349436390001,1623.0,KS,Republic County,20157
668.0,2652.0,3567.0,18.727221755000002,74.3481917578,1984.0,KS,Rice County,20159
8892.0,9817.0,20475.0,43.4285714286,47.9462759463,925.0,KS,Riley County,20161
273.0,1999.0,2378.0,11.480235492,84.06223717409999,1726.0,KS,Rooks County,20163
227.0,1177.0,1474.0,15.4002713704,79.85074626870001,950.0,KS,Rush County,20165
454.0,2544.0,3148.0,14.421855146099999,80.8132147395,2090.0,KS,Russell County,20167
6084.0,13367.0,21206.0,28.6899933981,63.034046967799995,7283.0,KS,Saline County,20169
232.0,1832.0,2159.0,10.7457156091,84.85409912,1600.0,KS,Scott County,20171
66716.0,101319.0,180750.0,36.9106500692,56.0547717842,34603.0,KS,Sedgwick County,20173
1491.0,3025.0,4743.0,31.435800126500002,63.7781994518,1534.0,KS,Seward County,20175
33270.0,35349.0,73648.0,45.1743428199,47.9972300673,2079.0,KS,Shawnee County,20177
126.0,1186.0,1362.0,9.25110132159,87.0778267254,1060.0,KS,Sheridan County,20179
340.0,2043.0,2537.0,13.401655498600002,80.5281828932,1703.0,KS,Sherman County,20181
295.0,1635.0,2014.0,14.647467725900002,81.1817279047,1340.0,KS,Smith County,20183
303.0,1485.0,1884.0,16.0828025478,78.821656051,1182.0,KS,Stafford County,20185
132.0,580.0,742.0,17.7897574124,78.167115903,448.0,KS,Stanton County,20187
215.0,1564.0,1853.0,11.6028062601,84.4036697248,1349.0,KS,Stevens County,20189
2039.0,6844.0,9494.0,21.4767221403,72.08763429529999,4805.0,KS,Sumner County,20191
467.0,2832.0,3483.0,13.407981625000001,81.3092161929,2365.0,KS,Thomas County,20193
193.0,1211.0,1459.0,13.2282385195,83.0020562029,1018.0,KS,Trego County,20195
773.0,2358.0,3340.0,23.1437125749,70.5988023952,1585.0,KS,Wabaunsee County,20197
45.0,711.0,779.0,5.77663671374,91.27086007700001,666.0,KS,Wallace County,20199
378.0,2136.0,2677.0,14.120283899899999,79.7908106089,1758.0,KS,Washington County,20201
139.0,765.0,934.0,14.8822269807,81.9057815846,626.0,KS,Wichita County,20203
550.0,2747.0,3482.0,15.795519816199999,78.8914417002,2197.0,KS,Wilson County,20205
270.0,1063.0,1420.0,19.014084507,74.85915492960001,793.0,KS,Woodson County,20207
29346.0,15520.0,47467.0,61.82400404490001,32.6963996039,13826.0,KS,Wyandotte County,20209
1323.0,6637.0,8228.0,16.079241614,80.6635877491,5314.0,KY,Adair County,21001
1349.0,6466.0,8085.0,16.685219542400002,79.97526283239999,5117.0,KY,Allen County,21003
2634.0,8242.0,11414.0,23.076923076899998,72.20956719819999,5608.0,KY,Anderson County,21005
816.0,3161.0,4097.0,19.9170124481,77.154015133,2345.0,KY,Ballard County,21007
4275.0,13483.0,18473.0,23.1418827478,72.9876035295,9208.0,KY,Barren County,21009
1361.0,3082.0,4577.0,29.735634695199998,67.33668341709999,1721.0,KY,Bath County,21011
1720.0,7764.0,9714.0,17.7064031295,79.9258801729,6044.0,KY,Bell County,21013
15026.0,39082.0,57550.0,26.109470026100002,67.909643788,24056.0,KY,Boone County,21015
2791.0,5569.0,8791.0,31.748379024000002,63.348879535900004,2778.0,KY,Bourbon County,21017
6021.0,13591.0,20443.0,29.4526243702,66.4824145184,7570.0,KY,Boyd County,21019
4281.0,8040.0,12928.0,33.1141707921,62.1905940594,3759.0,KY,Boyle County,21021
705.0,2711.0,3522.0,20.017035775100002,76.973310619,2006.0,KY,Bracken County,21023
1537.0,3991.0,5728.0,26.8331005587,69.6752793296,2454.0,KY,Breathitt County,21025
1960.0,6484.0,8765.0,22.3616657159,73.9760410724,4524.0,KY,Breckinridge County,21027
8255.0,26210.0,36036.0,22.9076479076,72.7328227328,17955.0,KY,Bullitt County,21029
947.0,4428.0,5575.0,16.986547085199998,79.4260089686,3481.0,KY,Butler County,21031
1260.0,4507.0,5972.0,21.098459477600002,75.4688546551,3247.0,KY,Caldwell County,21033
4749.0,10367.0,16039.0,29.609077872700002,64.6361992643,5618.0,KY,Calloway County,21035
14658.0,25050.0,42471.0,34.5129617857,58.98142261779999,10392.0,KY,Campbell County,21037
432.0,2094.0,2599.0,16.621777606800002,80.56944978840001,1662.0,KY,Carlisle County,21039
1106.0,2588.0,3851.0,28.7198130356,67.20332381200001,1482.0,KY,Carroll County,21041
2276.0,7587.0,10267.0,22.168111425,73.8969513977,5311.0,KY,Carter County,21043
767.0,5482.0,6438.0,11.9136377757,85.1506679093,4715.0,KY,Casey County,21045
7188.0,14108.0,22069.0,32.5705741085,63.9267751144,6920.0,KY,Christian County,21047
4706.0,10710.0,16193.0,29.0619403446,66.1396899895,6004.0,KY,Clark County,21049
752.0,5861.0,6762.0,11.1209701272,86.6755397811,5109.0,KY,Clay County,21051
547.0,3809.0,4454.0,12.2810956444,85.51863493489999,3262.0,KY,Clinton County,21053
617.0,3290.0,4036.0,15.287413280500001,81.5163528246,2673.0,KY,Crittenden County,21055
459.0,2502.0,3061.0,14.9950996406,81.7379941196,2043.0,KY,Cumberland County,21057
14163.0,28907.0,45752.0,30.9560237804,63.181937401599995,14744.0,KY,Daviess County,21059
979.0,4135.0,5239.0,18.6867722848,78.9272761977,3156.0,KY,Edmonson County,21061
740.0,2e3,2847.0,25.9922725676,70.2493853179,1260.0,KY,Elliott County,21063
1108.0,4236.0,5538.0,20.007222824099998,76.4897074756,3128.0,KY,Estill County,21065
69776.0,56890.0,136112.0,51.2636652169,41.7964617374,12886.0,KY,Fayette County,21067
1348.0,4722.0,6250.0,21.568,75.55199999999999,3374.0,KY,Fleming County,21069
4015.0,11993.0,16521.0,24.3024030022,72.5924580837,7978.0,KY,Floyd County,21071
10717.0,11819.0,23840.0,44.9538590604,49.5763422819,1102.0,KY,Franklin County,21073
774.0,1549.0,2381.0,32.507349853,65.05669886599999,775.0,KY,Fulton County,21075
749.0,2443.0,3334.0,22.465506898599997,73.27534493099999,1694.0,KY,Gallatin County,21077
1453.0,5904.0,7613.0,19.0857743334,77.551556548,4451.0,KY,Garrard County,21079
1910.0,7268.0,9551.0,19.9979059784,76.0967437965,5358.0,KY,Grant County,21081
3308.0,12671.0,16582.0,19.9493426607,76.414184055,9363.0,KY,Graves County,21083
1959.0,8219.0,10564.0,18.5441120788,77.8019689512,6260.0,KY,Grayson County,21085
832.0,4372.0,5331.0,15.6068279872,82.0108797599,3540.0,KY,Green County,21087
4146.0,11546.0,16265.0,25.4903166308,70.9867814325,7400.0,KY,Greenup County,21089
1244.0,2788.0,4292.0,28.9841565704,64.9580615098,1544.0,KY,Hancock County,21091
13944.0,26970.0,43113.0,32.3429128105,62.5565374713,13026.0,KY,Hardin County,21093
1372.0,9129.0,10744.0,12.769918093800001,84.9683544304,7757.0,KY,Harlan County,21095
2031.0,5435.0,7774.0,26.1255466941,69.9125289426,3404.0,KY,Harrison County,21097
1730.0,5320.0,7261.0,23.8259192949,73.2681448836,3590.0,KY,Hart County,21099
6707.0,12159.0,19692.0,34.0595165549,61.745886654500005,5452.0,KY,Henderson County,21101
1828.0,4944.0,7142.0,25.5950714086,69.2243069168,3116.0,KY,Henry County,21103
449.0,1657.0,2157.0,20.815948075999998,76.81965693090001,1208.0,KY,Hickman County,21105
4310.0,15277.0,20325.0,21.2054120541,75.16359163589999,10967.0,KY,Hopkins County,21107
482.0,4889.0,5497.0,8.76841913771,88.9394215026,4407.0,KY,Jackson County,21109
190824.0,143758.0,352778.0,54.091808446099996,40.7502735431,47066.0,KY,Jefferson County,21111
6144.0,15474.0,23292.0,26.378155589899997,66.4348274086,9330.0,KY,Jessamine County,21113
1250.0,8043.0,9560.0,13.075313807499999,84.1317991632,6793.0,KY,Johnson County,21115
24213.0,42958.0,71905.0,33.673597107300004,59.742716083699996,18745.0,KY,Kenton County,21117
1245.0,4357.0,5756.0,21.6296038916,75.6949270327,3112.0,KY,Knott County,21119
1761.0,9885.0,12001.0,14.673777185199999,82.3681359887,8124.0,KY,Knox County,21121
1278.0,4799.0,6359.0,20.097499606899998,75.4678408555,3521.0,KY,Larue County,21123
3440.0,20592.0,24811.0,13.8648180243,82.9954455685,17152.0,KY,Laurel County,21125
1045.0,4816.0,6037.0,17.309922146799998,79.7747225443,3771.0,KY,Lawrence County,21127
444.0,2151.0,2663.0,16.6729252722,80.77356365,1707.0,KY,Lee County,21129
400.0,4015.0,4487.0,8.914642299979999,89.480722086,3615.0,KY,Leslie County,21131
1542.0,7293.0,9131.0,16.8875260103,79.8707699047,5751.0,KY,Letcher County,21133
785.0,4363.0,5293.0,14.8309087474,82.4296240317,3578.0,KY,Lewis County,21135
1865.0,7338.0,9555.0,19.5185766614,76.7974882261,5473.0,KY,Lincoln County,21137
887.0,3570.0,4642.0,19.1081430418,76.9065058165,2683.0,KY,Livingston County,21139
2755.0,7778.0,10896.0,25.284508076399998,71.3839941263,5023.0,KY,Logan County,21141
1045.0,2789.0,3959.0,26.3955544329,70.4470825966,1744.0,KY,Lyon County,21143
11793.0,23431.0,37318.0,31.601371992100002,62.7873948229,11638.0,KY,Madison County,21151
1172.0,3824.0,5113.0,22.9219636221,74.7897516135,2652.0,KY,Magoffin County,21153
2679.0,5122.0,8108.0,33.0414405525,63.172175629,2443.0,KY,Marion County,21155
3672.0,12322.0,16678.0,22.0170284207,73.8817604029,8650.0,KY,Marshall County,21157
363.0,3503.0,3951.0,9.18754745634,88.66109845609999,3140.0,KY,Martin County,21159
1970.0,4944.0,7212.0,27.3155851359,68.5524126456,2974.0,KY,Mason County,21161
9134.0,20774.0,31284.0,29.1970336274,66.4045518476,11640.0,KY,McCracken County,21145
664.0,5012.0,5772.0,11.5038115038,86.832986833,4348.0,KY,McCreary County,21147
988.0,3381.0,4565.0,21.6429353779,74.0635268346,2393.0,KY,McLean County,21149
3026.0,8660.0,12223.0,24.7566063978,70.8500368158,5634.0,KY,Meade County,21163
700.0,2010.0,2779.0,25.188916876599997,72.3281756027,1310.0,KY,Menifee County,21165
2395.0,7740.0,10579.0,22.639190849800002,73.1638151054,5345.0,KY,Mercer County,21167
976.0,3491.0,4616.0,21.143847487000002,75.6282495667,2515.0,KY,Metcalfe County,21169
601.0,4278.0,4991.0,12.041675015000001,85.7142857143,3677.0,KY,Monroe County,21171
3158.0,7856.0,11437.0,27.6121360497,68.6893416106,4698.0,KY,Montgomery County,21173
1006.0,3628.0,4766.0,21.1078472514,76.1225346202,2622.0,KY,Morgan County,21175
3272.0,9393.0,13046.0,25.0804844397,71.9990801778,6121.0,KY,Muhlenberg County,21177
6434.0,13430.0,20761.0,30.9908000578,64.6885988151,6996.0,KY,Nelson County,21179
787.0,1957.0,2837.0,27.7405710257,68.981318294,1170.0,KY,Nicholas County,21181
2080.0,7942.0,10398.0,20.0038468936,76.380073091,5862.0,KY,Ohio County,21183
10268.0,20469.0,32838.0,31.268652171299998,62.3332724283,10201.0,KY,Oldham County,21185
1062.0,3745.0,4997.0,21.252751650999997,74.94496698020001,2683.0,KY,Owen County,21187
256.0,1474.0,1757.0,14.570290267499999,83.8929994308,1218.0,KY,Owsley County,21189
1164.0,4604.0,6006.0,19.3806193806,76.6566766567,3440.0,KY,Pendleton County,21191
2136.0,8158.0,10566.0,20.215786485000002,77.20991860689999,6022.0,KY,Perry County,21193
4277.0,19740.0,24637.0,17.3600681901,80.1233916467,15463.0,KY,Pike County,21195
1272.0,3513.0,4952.0,25.686591276300003,70.9410339257,2241.0,KY,Powell County,21197
4208.0,22900.0,28015.0,15.020524718899999,81.7419239693,18692.0,KY,Pulaski County,21199
222.0,759.0,1013.0,21.9151036525,74.9259624877,537.0,KY,Robertson County,21201
915.0,5609.0,6686.0,13.685312593499999,83.8917140293,4694.0,KY,Rockcastle County,21203
3295.0,5174.0,8829.0,37.3201948125,58.6023332201,1879.0,KY,Rowan County,21205
1093.0,6863.0,8171.0,13.376575694500001,83.9921674214,5770.0,KY,Russell County,21207
7713.0,15052.0,24159.0,31.925990314199996,62.303903307300004,7339.0,KY,Scott County,21209
6276.0,13196.0,20563.0,30.520838399099997,64.1735155376,6920.0,KY,Shelby County,21211
2144.0,5077.0,7524.0,28.495481127099996,67.4774056353,2933.0,KY,Simpson County,21213
1921.0,7196.0,9509.0,20.2019139762,75.6756756757,5275.0,KY,Spencer County,21215
2553.0,8320.0,11301.0,22.5909211574,73.6218033802,5767.0,KY,Taylor County,21217
1042.0,3612.0,4771.0,21.8402850555,75.7073988682,2570.0,KY,Todd County,21219
1587.0,4928.0,6740.0,23.5459940653,73.115727003,3341.0,KY,Trigg County,21221
879.0,2771.0,3786.0,23.2171156894,73.1907025885,1892.0,KY,Trimble County,21223
1331.0,4701.0,6209.0,21.4366242551,75.71267514899999,3370.0,KY,Union County,21225
16966.0,28673.0,48416.0,35.0421348315,59.2221579643,11707.0,KY,Warren County,21227
1420.0,4013.0,5621.0,25.262408824100003,71.3929905711,2593.0,KY,Washington County,21229
1431.0,6370.0,7988.0,17.914371557299997,79.74461692540001,4939.0,KY,Wayne County,21231
1240.0,4397.0,5804.0,21.3645761544,75.7580978635,3157.0,KY,Webster County,21233
2067.0,11312.0,13765.0,15.0163458046,82.1794406102,9245.0,KY,Whitley County,21235
753.0,1804.0,2634.0,28.587699316600002,68.4889901291,1051.0,KY,Wolfe County,21237
4958.0,7697.0,13547.0,36.598508894999995,56.817007455500004,2739.0,KY,Woodford County,21239
5638.0,21159.0,27386.0,20.5871613233,77.262104725,15521.0,LA,Acadia Parish,22001
2106.0,6867.0,9245.0,22.7798810168,74.2779881017,4761.0,LA,Allen Parish,22003
16471.0,36135.0,54663.0,30.1318990908,66.105043631,19664.0,LA,Ascension Parish,22005
3931.0,6714.0,10904.0,36.0509904622,61.573734409400004,2783.0,LA,Assumption Parish,22007
5032.0,11163.0,16581.0,30.347988661699997,67.32404559439999,6131.0,LA,Avoyelles Parish,22009
2393.0,12238.0,15078.0,15.8708051466,81.16461069110001,9845.0,LA,Beauregard Parish,22011
3129.0,3756.0,7005.0,44.6680942184,53.6188436831,627.0,LA,Bienville Parish,22013
12638.0,35451.0,49818.0,25.3683407604,71.1610261351,22813.0,LA,Bossier Parish,22015
53448.0,48977.0,105737.0,50.54805791730001,46.3196421309,4471.0,LA,Caddo Parish,22017
26293.0,54182.0,83773.0,31.3860074248,64.67716328649999,27889.0,LA,Calcasieu Parish,22019
788.0,3822.0,4692.0,16.7945439045,81.4578005115,3034.0,LA,Caldwell Parish,22021
323.0,3256.0,3692.0,8.74864572048,88.1906825569,2933.0,LA,Cameron Parish,22023
1322.0,3479.0,4856.0,27.2240527183,71.6433278418,2157.0,LA,Catahoula Parish,22025
2717.0,3585.0,6421.0,42.3142812646,55.8324248559,868.0,LA,Claiborne Parish,22027
3272.0,5474.0,8869.0,36.8925470741,61.7205998421,2202.0,LA,Concordia Parish,22029
5163.0,8067.0,13497.0,38.2529450989,59.768837519399995,2904.0,LA,De Soto Parish,22031
102711.0,84620.0,196332.0,52.31495629850001,43.100462481899996,18091.0,LA,East Baton Rouge Parish,22033
1838.0,1059.0,2939.0,62.538278326,36.0326641715,779.0,LA,East Carroll Parish,22035
4235.0,5569.0,10042.0,42.1728739295,55.45708026290001,1334.0,LA,East Feliciana Parish,22037
4208.0,10357.0,14879.0,28.281470528899998,69.6081725922,6149.0,LA,Evangeline Parish,22039
2506.0,6514.0,9162.0,27.352106526999997,71.09801353419999,4008.0,LA,Franklin Parish,22041
1181.0,7406.0,8819.0,13.391540991000001,83.977775258,6225.0,LA,Grant Parish,22043
10698.0,20903.0,32454.0,32.963579219799996,64.4080852899,10205.0,LA,Iberia Parish,22045
8324.0,7320.0,16043.0,51.885557563999996,45.6273764259,1004.0,LA,Iberville Parish,22047
2139.0,5169.0,7464.0,28.6575562701,69.25241157560001,3030.0,LA,Jackson Parish,22049
73540.0,100292.0,181388.0,40.5429245595,55.291419498500005,26752.0,LA,Jefferson Parish,22051
3080.0,10775.0,14277.0,21.5731596274,75.4710373328,7695.0,LA,Jefferson Davis Parish,22053
32726.0,68191.0,105599.0,30.9908237767,64.5754221157,35465.0,LA,Lafayette Parish,22055
8423.0,31958.0,41644.0,20.2262030545,76.7409470752,23535.0,LA,Lafourche Parish,22057
605.0,5835.0,6568.0,9.211327649209998,88.83982947620001,5230.0,LA,La Salle Parish,22059
7102.0,10761.0,18664.0,38.0518645521,57.6564509216,3659.0,LA,Lincoln Parish,22061
6950.0,48797.0,57700.0,12.0450606586,84.5701906412,41847.0,LA,Livingston Parish,22063
2744.0,1927.0,4732.0,57.9881656805,40.7227387997,817.0,LA,Madison Parish,22065
5155.0,6502.0,11852.0,43.4947688154,54.859939250800004,1347.0,LA,Morehouse Parish,22067
7143.0,8965.0,16617.0,42.9860985737,53.9507733044,1822.0,LA,Natchitoches Parish,22069
133833.0,24267.0,165619.0,80.807757564,14.6523043854,109566.0,LA,Orleans Parish,22071
24420.0,41712.0,67987.0,35.9186315031,61.352905702600005,17292.0,LA,Ouachita Parish,22073
3347.0,6900.0,10572.0,31.659099508100002,65.2667423383,3553.0,LA,Plaquemines Parish,22075
4764.0,6789.0,11761.0,40.5067596293,57.72468327519999,2025.0,LA,Pointe Coupee Parish,22077
18318.0,36814.0,56838.0,32.2284387206,64.7700482072,18496.0,LA,Rapides Parish,22079
1938.0,2391.0,4422.0,43.826322930799996,54.0705563094,453.0,LA,Red River Parish,22081
3157.0,6286.0,9596.0,32.8991246353,65.5064610254,3129.0,LA,Richland Parish,22083
1703.0,7877.0,9785.0,17.4041900869,80.5007664793,6174.0,LA,Sabine Parish,22085
4957.0,10232.0,15807.0,31.3595242614,64.7308154615,5275.0,LA,St. Bernard Parish,22087
8558.0,16620.0,26190.0,32.676594119899995,63.459335624299996,8062.0,LA,St. Charles Parish,22089
